ISO_Year,ISO_Week,ISO_Week_Start_Date,LandingPage_Group,Channel_Group,Device_Group,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count
2024,36,2024-09-02,./members/,Direct,MOBILE,38,6,312,240,361,36,0
2024,36,2024-09-02,./members/,Direct,NON-MOBILE,116,9,516,822,840,78,0
2024,36,2024-09-02,./members/,Other,MOBILE,1,0,43,18,43,6,0
2024,36,2024-09-02,./members/,Other,NON-MOBILE,19,3,105,199,248,7,0
2024,36,2024-09-02,./members/,Paid,MOBILE,9,1,251,175,202,31,0
2024,36,2024-09-02,./members/,Paid,NON-MOBILE,96,8,676,1130,1093,60,0
2024,36,2024-09-02,./members/,SEO,MOBILE,3,3,85,62,120,12,0
2024,36,2024-09-02,./members/,SEO,NON-MOBILE,44,9,311,570,713,40,0
2024,36,2024-09-02,./members/,Undefined,MOBILE,0,0,16,12,7,1,0
2024,36,2024-09-02,./members/,Undefined,NON-MOBILE,3,0,28,78,72,3,0
2024,36,2024-09-02,.Home,Direct,MOBILE,138,154,798,484,609,96,0
2024,36,2024-09-02,.Home,Direct,NON-MOBILE,287,189,950,1658,1495,105,0
2024,36,2024-09-02,.Home,Other,MOBILE,6,18,171,50,106,16,0
2024,36,2024-09-02,.Home,Other,NON-MOBILE,23,22,125,404,293,13,0
2024,36,2024-09-02,.Home,Paid,MOBILE,62,113,1272,762,1083,130,0
2024,36,2024-09-02,.Home,Paid,NON-MOBILE,235,215,1529,2382,2178,161,0
2024,36,2024-09-02,.Home,SEO,MOBILE,24,48,327,224,328,26,0
2024,36,2024-09-02,.Home,SEO,NON-MOBILE,129,110,666,1140,1185,64,0
2024,36,2024-09-02,.Home,Undefined,MOBILE,1,1,17,22,51,3,0
2024,36,2024-09-02,.Home,Undefined,NON-MOBILE,10,5,26,66,81,2,0
2024,36,2024-09-02,.LYP,Direct,MOBILE,162,284,4,3,9,2,0
2024,36,2024-09-02,.LYP,Direct,NON-MOBILE,88,77,5,2,10,0,0
2024,36,2024-09-02,.LYP,Other,MOBILE,15,26,1,0,3,0,0
2024,36,2024-09-02,.LYP,Other,NON-MOBILE,18,8,1,2,2,2,0
2024,36,2024-09-02,.LYP,Paid,MOBILE,187,1396,312,216,207,118,0
2024,36,2024-09-02,.LYP,Paid,NON-MOBILE,520,947,764,1109,1060,155,0
2024,36,2024-09-02,.LYP,SEO,MOBILE,9,5,3,3,6,0,0
2024,36,2024-09-02,.LYP,SEO,NON-MOBILE,29,16,7,4,6,0,0
2024,36,2024-09-02,.LYP,Undefined,MOBILE,2,10,4,0,2,1,0
2024,36,2024-09-02,.LYP,Undefined,NON-MOBILE,5,11,12,17,4,1,0
2024,36,2024-09-02,.LYP Payment,Direct,MOBILE,18,4,0,0,1,0,0
2024,36,2024-09-02,.LYP Payment,Direct,NON-MOBILE,11,8,0,0,1,0,0
2024,36,2024-09-02,.LYP Payment,Other,MOBILE,2,0,0,0,0,0,0
2024,36,2024-09-02,.LYP Payment,Other,NON-MOBILE,3,1,0,0,0,0,0
2024,36,2024-09-02,.LYP Payment,Paid,MOBILE,8,9,0,0,2,1,0
2024,36,2024-09-02,.LYP Payment,Paid,NON-MOBILE,47,28,0,0,1,0,0
2024,36,2024-09-02,.LYP Payment,SEO,MOBILE,2,0,0,0,0,0,0
2024,36,2024-09-02,.LYP Payment,SEO,NON-MOBILE,11,7,0,0,0,0,0
2024,36,2024-09-02,.LYP Payment,Undefined,MOBILE,0,3,0,0,0,0,0
2024,36,2024-09-02,.LYP Payment,Undefined,NON-MOBILE,1,2,0,0,0,0,0
2024,36,2024-09-02,.Other,Direct,MOBILE,34,27,82,30,42,23,0
2024,36,2024-09-02,.Other,Direct,NON-MOBILE,43,14,106,179,153,21,0
2024,36,2024-09-02,.Other,Other,MOBILE,6,4,4,6,4,12,0
2024,36,2024-09-02,.Other,Other,NON-MOBILE,5,2,33,33,91,13,0
2024,36,2024-09-02,.Other,Paid,MOBILE,13,13,71,51,73,18,0
2024,36,2024-09-02,.Other,Paid,NON-MOBILE,34,22,194,371,425,32,0
2024,36,2024-09-02,.Other,SEO,MOBILE,11,31,63,68,50,11,0
2024,36,2024-09-02,.Other,SEO,NON-MOBILE,55,51,134,272,333,32,0
2024,36,2024-09-02,.Other,Undefined,MOBILE,1,0,7,1,1,2,0
2024,36,2024-09-02,.Other,Undefined,NON-MOBILE,0,1,11,7,10,5,0
2024,36,2024-09-02,.Property,Direct,MOBILE,2,11,741,586,861,41,0
2024,36,2024-09-02,.Property,Direct,NON-MOBILE,18,11,673,1063,1291,49,0
2024,36,2024-09-02,.Property,Other,MOBILE,0,3,87,53,75,5,0
2024,36,2024-09-02,.Property,Other,NON-MOBILE,3,3,100,234,448,6,0
2024,36,2024-09-02,.Property,Paid,MOBILE,1,1,507,301,569,36,0
2024,36,2024-09-02,.Property,Paid,NON-MOBILE,18,14,973,1461,1733,64,0
2024,36,2024-09-02,.Property,SEO,MOBILE,3,7,194,149,240,16,0
2024,36,2024-09-02,.Property,SEO,NON-MOBILE,7,8,531,971,1217,30,0
2024,36,2024-09-02,.Property,Undefined,MOBILE,0,0,38,25,23,1,0
2024,36,2024-09-02,.Property,Undefined,NON-MOBILE,0,0,83,84,97,5,0
2024,37,2024-09-09,./corporate/,Direct,NON-MOBILE,0,0,0,8,0,2,0
2024,37,2024-09-09,./corporate/,SEO,MOBILE,0,2,9,9,6,4,0
2024,37,2024-09-09,./corporate/,SEO,NON-MOBILE,0,2,5,22,6,0,0
2024,37,2024-09-09,./housing/,Direct,MOBILE,2,10,267,148,143,34,0
2024,37,2024-09-09,./housing/,Direct,NON-MOBILE,5,5,232,401,319,16,0
2024,37,2024-09-09,./housing/,Other,MOBILE,0,0,21,25,16,1,0
2024,37,2024-09-09,./housing/,Other,NON-MOBILE,1,0,24,66,340,1,0
2024,37,2024-09-09,./housing/,Paid,MOBILE,1,1,236,237,253,16,0
2024,37,2024-09-09,./housing/,Paid,NON-MOBILE,5,8,278,459,372,21,0
2024,37,2024-09-09,./housing/,SEO,MOBILE,2,8,107,65,58,13,0
2024,37,2024-09-09,./housing/,SEO,NON-MOBILE,6,14,145,284,377,16,0
2024,37,2024-09-09,./housing/,Undefined,MOBILE,0,0,10,24,13,3,0
2024,37,2024-09-09,./housing/,Undefined,NON-MOBILE,1,1,24,46,97,0,0
2024,37,2024-09-09,./members/,Direct,MOBILE,29,5,306,404,290,61,0
2024,37,2024-09-09,./members/,Direct,NON-MOBILE,110,9,618,957,641,77,0
2024,37,2024-09-09,./members/,Other,MOBILE,0,0,52,72,34,2,0
2024,37,2024-09-09,./members/,Other,NON-MOBILE,15,0,87,190,204,16,0
2024,37,2024-09-09,./members/,Paid,MOBILE,11,5,307,282,209,27,0
2024,37,2024-09-09,./members/,Paid,NON-MOBILE,95,9,810,1181,770,70,0
2024,37,2024-09-09,./members/,SEO,MOBILE,4,2,127,109,70,10,0
2024,37,2024-09-09,./members/,SEO,NON-MOBILE,49,9,424,701,543,43,0
2024,37,2024-09-09,./members/,Undefined,MOBILE,0,0,34,33,36,2,0
2024,37,2024-09-09,./members/,Undefined,NON-MOBILE,7,1,97,188,169,6,0
2024,37,2024-09-09,.Home,Direct,MOBILE,103,142,801,711,492,81,0
2024,37,2024-09-09,.Home,Direct,NON-MOBILE,258,182,996,2115,1077,135,0
2024,37,2024-09-09,.Home,Other,MOBILE,11,15,98,70,54,11,0
2024,37,2024-09-09,.Home,Other,NON-MOBILE,18,18,130,331,245,11,0
2024,37,2024-09-09,.Home,Paid,MOBILE,39,109,1279,861,708,115,0
2024,37,2024-09-09,.Home,Paid,NON-MOBILE,191,199,1474,2152,1518,185,0
2024,37,2024-09-09,.Home,SEO,MOBILE,25,47,357,278,409,21,0
2024,37,2024-09-09,.Home,SEO,NON-MOBILE,126,116,796,1265,1128,71,0
2024,37,2024-09-09,.Home,Undefined,MOBILE,4,10,62,81,74,11,0
2024,37,2024-09-09,.Home,Undefined,NON-MOBILE,21,21,126,287,114,16,0
2024,37,2024-09-09,.LYP,Direct,MOBILE,129,263,11,5,2,6,0
2024,37,2024-09-09,.LYP,Direct,NON-MOBILE,44,56,2,0,7,1,0
2024,37,2024-09-09,.LYP,Other,MOBILE,9,17,1,0,0,5,0
2024,37,2024-09-09,.LYP,Other,NON-MOBILE,19,13,0,1,3,0,0
2024,37,2024-09-09,.LYP,Paid,MOBILE,151,1390,471,377,211,123,0
2024,37,2024-09-09,.LYP,Paid,NON-MOBILE,448,1010,998,1133,735,160,0
2024,37,2024-09-09,.LYP,SEO,MOBILE,8,5,0,5,1,0,0
2024,37,2024-09-09,.LYP,SEO,NON-MOBILE,29,23,4,0,4,0,0
2024,37,2024-09-09,.LYP,Undefined,MOBILE,4,52,24,12,2,6,0
2024,37,2024-09-09,.LYP,Undefined,NON-MOBILE,21,33,42,42,29,11,0
2024,37,2024-09-09,.LYP Payment,Direct,MOBILE,9,5,0,0,0,0,0
2024,37,2024-09-09,.LYP Payment,Direct,NON-MOBILE,23,9,0,0,0,0,0
2024,37,2024-09-09,.LYP Payment,Other,MOBILE,1,0,0,0,0,0,0
2024,37,2024-09-09,.LYP Payment,Paid,MOBILE,6,7,0,0,0,0,0
2024,37,2024-09-09,.LYP Payment,Paid,NON-MOBILE,24,22,0,0,5,1,0
2024,37,2024-09-09,.LYP Payment,SEO,MOBILE,6,0,0,0,0,0,0
2024,37,2024-09-09,.LYP Payment,SEO,NON-MOBILE,5,4,0,0,0,0,0
2024,37,2024-09-09,.LYP Payment,Undefined,MOBILE,1,5,0,0,0,0,0
2024,37,2024-09-09,.LYP Payment,Undefined,NON-MOBILE,4,3,0,0,0,0,0
2024,37,2024-09-09,.Other,Direct,MOBILE,34,24,69,70,60,18,0
2024,37,2024-09-09,.Other,Direct,NON-MOBILE,46,16,150,176,192,21,0
2024,37,2024-09-09,.Other,Other,MOBILE,5,4,6,9,2,4,0
2024,37,2024-09-09,.Other,Other,NON-MOBILE,9,2,15,33,83,4,0
2024,37,2024-09-09,.Other,Paid,MOBILE,6,20,57,40,55,16,0
2024,37,2024-09-09,.Other,Paid,NON-MOBILE,35,29,278,352,284,34,0
2024,37,2024-09-09,.Other,SEO,MOBILE,9,31,75,45,68,9,0
2024,37,2024-09-09,.Other,SEO,NON-MOBILE,39,45,230,301,212,33,0
2024,37,2024-09-09,.Other,Undefined,MOBILE,0,0,13,7,6,3,0
2024,37,2024-09-09,.Other,Undefined,NON-MOBILE,4,2,27,35,38,5,0
2024,37,2024-09-09,.Property,Direct,MOBILE,4,20,1007,984,720,57,0
2024,37,2024-09-09,.Property,Direct,NON-MOBILE,17,10,706,1282,1083,56,0
2024,37,2024-09-09,.Property,Other,MOBILE,1,3,59,36,64,3,0
2024,37,2024-09-09,.Property,Other,NON-MOBILE,1,2,88,271,348,10,0
2024,37,2024-09-09,.Property,Paid,MOBILE,1,3,587,438,446,31,0
2024,37,2024-09-09,.Property,Paid,NON-MOBILE,9,7,1002,1503,1413,50,0
2024,37,2024-09-09,.Property,SEO,MOBILE,5,11,169,208,168,16,0
2024,37,2024-09-09,.Property,SEO,NON-MOBILE,15,10,463,754,1008,25,0
2024,37,2024-09-09,.Property,Undefined,MOBILE,1,1,81,42,123,4,0
2024,37,2024-09-09,.Property,Undefined,NON-MOBILE,0,1,164,225,115,5,0
2024,38,2024-09-16,./corporate/,Direct,NON-MOBILE,0,0,0,4,0,0,0
2024,38,2024-09-16,./corporate/,Other,NON-MOBILE,0,0,0,1,0,1,0
2024,38,2024-09-16,./corporate/,Paid,NON-MOBILE,0,0,0,1,0,0,0
2024,38,2024-09-16,./corporate/,SEO,MOBILE,0,0,13,8,1,1,0
2024,38,2024-09-16,./corporate/,SEO,NON-MOBILE,0,0,12,16,8,1,0
2024,38,2024-09-16,./corporate/,Undefined,MOBILE,0,0,0,0,2,0,0
2024,38,2024-09-16,./corporate/,Undefined,NON-MOBILE,0,0,0,2,0,0,0
2024,38,2024-09-16,./housing/,Direct,MOBILE,1,8,176,149,100,17,0
2024,38,2024-09-16,./housing/,Direct,NON-MOBILE,9,4,218,342,245,14,0
2024,38,2024-09-16,./housing/,Other,MOBILE,0,0,30,17,8,2,0
2024,38,2024-09-16,./housing/,Other,NON-MOBILE,0,0,18,93,210,3,0
2024,38,2024-09-16,./housing/,Paid,MOBILE,5,5,272,171,220,17,0
2024,38,2024-09-16,./housing/,Paid,NON-MOBILE,4,6,282,485,332,14,0
2024,38,2024-09-16,./housing/,SEO,MOBILE,1,4,97,75,72,11,0
2024,38,2024-09-16,./housing/,SEO,NON-MOBILE,6,17,153,328,605,12,0
2024,38,2024-09-16,./housing/,Undefined,MOBILE,1,0,17,28,14,3,0
2024,38,2024-09-16,./housing/,Undefined,NON-MOBILE,1,1,61,41,56,4,0
2024,38,2024-09-16,./members/,Direct,MOBILE,25,6,320,396,237,50,0
2024,38,2024-09-16,./members/,Direct,NON-MOBILE,84,11,501,823,609,61,0
2024,38,2024-09-16,./members/,Other,MOBILE,1,0,56,57,34,13,0
2024,38,2024-09-16,./members/,Other,NON-MOBILE,18,3,55,245,447,16,0
2024,38,2024-09-16,./members/,Paid,MOBILE,17,5,335,419,259,27,0
2024,38,2024-09-16,./members/,Paid,NON-MOBILE,83,9,865,1275,839,79,0
2024,38,2024-09-16,./members/,SEO,MOBILE,4,1,91,109,65,9,0
2024,38,2024-09-16,./members/,SEO,NON-MOBILE,51,13,384,785,606,42,0
2024,38,2024-09-16,./members/,Undefined,MOBILE,1,0,28,36,27,7,0
2024,38,2024-09-16,./members/,Undefined,NON-MOBILE,12,0,130,180,139,20,0
2024,38,2024-09-16,.Home,Direct,MOBILE,99,128,794,699,438,80,0
2024,38,2024-09-16,.Home,Direct,NON-MOBILE,234,156,872,1432,960,106,0
2024,38,2024-09-16,.Home,Other,MOBILE,11,16,147,74,59,17,0
2024,38,2024-09-16,.Home,Other,NON-MOBILE,24,12,123,400,329,11,0
2024,38,2024-09-16,.Home,Paid,MOBILE,33,103,1194,803,587,118,0
2024,38,2024-09-16,.Home,Paid,NON-MOBILE,162,145,1507,1852,1231,168,0
2024,38,2024-09-16,.Home,SEO,MOBILE,25,50,316,294,228,23,0
2024,38,2024-09-16,.Home,SEO,NON-MOBILE,102,100,844,1462,1002,59,0
2024,38,2024-09-16,.Home,Undefined,MOBILE,8,6,62,44,32,7,0
2024,38,2024-09-16,.Home,Undefined,NON-MOBILE,21,13,129,345,151,19,0
2024,38,2024-09-16,.LYP,Direct,MOBILE,112,251,8,3,3,5,0
2024,38,2024-09-16,.LYP,Direct,NON-MOBILE,49,40,5,5,5,0,0
2024,38,2024-09-16,.LYP,Other,MOBILE,33,21,2,0,0,0,0
2024,38,2024-09-16,.LYP,Other,NON-MOBILE,39,13,1,0,3,1,0
2024,38,2024-09-16,.LYP,Paid,MOBILE,155,1377,536,346,427,152,0
2024,38,2024-09-16,.LYP,Paid,NON-MOBILE,470,1039,1212,1538,1151,220,0
2024,38,2024-09-16,.LYP,SEO,MOBILE,8,8,5,2,2,1,0
2024,38,2024-09-16,.LYP,SEO,NON-MOBILE,21,15,1,0,1,0,0
2024,38,2024-09-16,.LYP,Undefined,MOBILE,15,36,22,12,16,3,0
2024,38,2024-09-16,.LYP,Undefined,NON-MOBILE,16,32,42,48,69,14,0
2024,38,2024-09-16,.LYP Payment,Direct,MOBILE,9,2,0,2,1,0,0
2024,38,2024-09-16,.LYP Payment,Direct,NON-MOBILE,16,5,0,0,0,0,0
2024,38,2024-09-16,.LYP Payment,Other,MOBILE,2,0,0,0,0,0,0
2024,38,2024-09-16,.LYP Payment,Other,NON-MOBILE,4,2,0,0,0,0,0
2024,38,2024-09-16,.LYP Payment,Paid,MOBILE,11,13,1,0,0,0,0
2024,38,2024-09-16,.LYP Payment,Paid,NON-MOBILE,17,17,0,0,0,0,0
2024,38,2024-09-16,.LYP Payment,SEO,MOBILE,1,0,0,0,0,0,0
2024,38,2024-09-16,.LYP Payment,SEO,NON-MOBILE,10,5,0,0,0,0,0
2024,38,2024-09-16,.LYP Payment,Undefined,MOBILE,1,2,0,0,0,0,0
2024,38,2024-09-16,.LYP Payment,Undefined,NON-MOBILE,3,2,0,0,0,0,0
2024,38,2024-09-16,.Other,Direct,MOBILE,28,23,82,54,52,18,0
2024,38,2024-09-16,.Other,Direct,NON-MOBILE,38,18,122,250,188,20,0
2024,38,2024-09-16,.Other,Other,MOBILE,4,2,8,4,5,9,0
2024,38,2024-09-16,.Other,Other,NON-MOBILE,13,4,34,49,85,4,0
2024,38,2024-09-16,.Other,Paid,MOBILE,5,14,73,92,55,23,0
2024,38,2024-09-16,.Other,Paid,NON-MOBILE,31,27,365,360,362,40,0
2024,38,2024-09-16,.Other,SEO,MOBILE,12,29,69,52,33,16,0
2024,38,2024-09-16,.Other,SEO,NON-MOBILE,31,36,212,279,202,31,0
2024,38,2024-09-16,.Other,Undefined,MOBILE,2,2,11,8,4,3,0
2024,38,2024-09-16,.Other,Undefined,NON-MOBILE,3,1,25,44,22,5,0
2024,38,2024-09-16,.Property,Direct,MOBILE,4,10,1065,762,694,63,0
2024,38,2024-09-16,.Property,Direct,NON-MOBILE,6,9,627,1056,1045,27,0
2024,38,2024-09-16,.Property,Other,MOBILE,1,3,80,42,91,3,0
2024,38,2024-09-16,.Property,Other,NON-MOBILE,0,3,105,214,376,2,0
2024,38,2024-09-16,.Property,Paid,MOBILE,1,7,503,411,392,34,0
2024,38,2024-09-16,.Property,Paid,NON-MOBILE,19,10,1037,1534,1536,51,0
2024,38,2024-09-16,.Property,SEO,MOBILE,1,5,184,162,152,8,0
2024,38,2024-09-16,.Property,SEO,NON-MOBILE,4,4,522,780,1082,47,0
2024,38,2024-09-16,.Property,Undefined,MOBILE,0,0,100,63,47,4,0
2024,38,2024-09-16,.Property,Undefined,NON-MOBILE,4,1,161,152,164,5,0
2024,39,2024-09-23,./corporate/,Direct,MOBILE,0,0,1,1,3,0,0
2024,39,2024-09-23,./corporate/,Direct,NON-MOBILE,0,0,11,0,0,0,0
2024,39,2024-09-23,./corporate/,Paid,NON-MOBILE,0,0,1,0,0,0,0
2024,39,2024-09-23,./corporate/,SEO,MOBILE,0,0,20,7,1,3,0
2024,39,2024-09-23,./corporate/,SEO,NON-MOBILE,0,1,9,16,4,0,0
2024,39,2024-09-23,./corporate/,Undefined,MOBILE,0,0,0,1,0,0,0
2024,39,2024-09-23,./housing/,Direct,MOBILE,4,9,231,161,156,18,0
2024,39,2024-09-23,./housing/,Direct,NON-MOBILE,8,5,186,340,193,20,0
2024,39,2024-09-23,./housing/,Other,MOBILE,0,0,15,17,38,1,0
2024,39,2024-09-23,./housing/,Other,NON-MOBILE,1,0,15,95,125,1,0
2024,39,2024-09-23,./housing/,Paid,MOBILE,2,9,211,216,162,19,0
2024,39,2024-09-23,./housing/,Paid,NON-MOBILE,4,7,281,392,367,19,0
2024,39,2024-09-23,./housing/,SEO,MOBILE,2,8,92,100,77,11,0
2024,39,2024-09-23,./housing/,SEO,NON-MOBILE,6,11,151,223,555,9,0
2024,39,2024-09-23,./housing/,Undefined,MOBILE,0,0,16,11,17,1,0
2024,39,2024-09-23,./housing/,Undefined,NON-MOBILE,0,0,43,74,95,4,0
2024,39,2024-09-23,./members/,Direct,MOBILE,27,2,331,327,227,50,0
2024,39,2024-09-23,./members/,Direct,NON-MOBILE,86,8,501,854,532,69,0
2024,39,2024-09-23,./members/,Other,MOBILE,2,1,50,61,44,4,0
2024,39,2024-09-23,./members/,Other,NON-MOBILE,21,2,54,180,319,10,0
2024,39,2024-09-23,./members/,Paid,MOBILE,10,0,306,287,215,25,0
2024,39,2024-09-23,./members/,Paid,NON-MOBILE,83,9,691,1237,800,77,0
2024,39,2024-09-23,./members/,SEO,MOBILE,5,2,89,102,70,13,0
2024,39,2024-09-23,./members/,SEO,NON-MOBILE,52,7,390,629,561,36,0
2024,39,2024-09-23,./members/,Undefined,MOBILE,3,0,39,25,29,8,0
2024,39,2024-09-23,./members/,Undefined,NON-MOBILE,18,2,116,259,150,10,0
2024,39,2024-09-23,.Home,Direct,MOBILE,106,115,925,613,478,106,0
2024,39,2024-09-23,.Home,Direct,NON-MOBILE,212,142,859,1614,883,113,0
2024,39,2024-09-23,.Home,Other,MOBILE,8,15,104,86,86,18,0
2024,39,2024-09-23,.Home,Other,NON-MOBILE,16,16,119,385,238,14,0
2024,39,2024-09-23,.Home,Paid,MOBILE,32,96,1123,851,670,137,0
2024,39,2024-09-23,.Home,Paid,NON-MOBILE,153,157,1327,1797,1367,132,0
2024,39,2024-09-23,.Home,SEO,MOBILE,32,56,379,275,278,29,0
2024,39,2024-09-23,.Home,SEO,NON-MOBILE,114,95,797,1213,1063,65,0
2024,39,2024-09-23,.Home,Undefined,MOBILE,6,16,158,86,63,16,0
2024,39,2024-09-23,.Home,Undefined,NON-MOBILE,16,14,248,328,196,14,0
2024,39,2024-09-23,.LYP,Direct,MOBILE,117,234,14,4,3,8,0
2024,39,2024-09-23,.LYP,Direct,NON-MOBILE,48,50,9,10,4,1,0
2024,39,2024-09-23,.LYP,Other,MOBILE,13,15,0,0,0,1,0
2024,39,2024-09-23,.LYP,Other,NON-MOBILE,25,8,1,1,1,1,0
2024,39,2024-09-23,.LYP,Paid,MOBILE,159,1311,442,336,240,151,0
2024,39,2024-09-23,.LYP,Paid,NON-MOBILE,464,1120,1038,1523,974,207,0
2024,39,2024-09-23,.LYP,SEO,MOBILE,7,5,5,1,8,1,0
2024,39,2024-09-23,.LYP,SEO,NON-MOBILE,18,11,1,5,4,0,0
2024,39,2024-09-23,.LYP,Undefined,MOBILE,17,86,19,25,11,9,0
2024,39,2024-09-23,.LYP,Undefined,NON-MOBILE,35,59,44,50,39,12,0
2024,39,2024-09-23,.LYP Payment,Direct,MOBILE,11,1,0,0,0,0,0
2024,39,2024-09-23,.LYP Payment,Direct,NON-MOBILE,17,14,0,0,0,1,0
2024,39,2024-09-23,.LYP Payment,Other,MOBILE,3,0,0,0,0,0,0
2024,39,2024-09-23,.LYP Payment,Other,NON-MOBILE,7,0,0,0,0,0,0
2024,39,2024-09-23,.LYP Payment,Paid,MOBILE,13,12,0,0,0,0,0
2024,39,2024-09-23,.LYP Payment,Paid,NON-MOBILE,19,22,0,1,0,0,0
2024,39,2024-09-23,.LYP Payment,SEO,MOBILE,3,1,0,0,0,0,0
2024,39,2024-09-23,.LYP Payment,SEO,NON-MOBILE,4,1,0,0,0,0,0
2024,39,2024-09-23,.LYP Payment,Undefined,MOBILE,1,2,0,0,0,0,0
2024,39,2024-09-23,.LYP Payment,Undefined,NON-MOBILE,2,4,0,0,0,0,0
2024,39,2024-09-23,.Other,Direct,MOBILE,16,25,72,55,50,30,0
2024,39,2024-09-23,.Other,Direct,NON-MOBILE,38,16,104,160,99,23,0
2024,39,2024-09-23,.Other,Other,MOBILE,4,3,4,1,0,8,0
2024,39,2024-09-23,.Other,Other,NON-MOBILE,7,1,10,44,54,10,0
2024,39,2024-09-23,.Other,Paid,MOBILE,5,14,56,54,51,27,0
2024,39,2024-09-23,.Other,Paid,NON-MOBILE,26,24,334,332,325,35,0
2024,39,2024-09-23,.Other,SEO,MOBILE,16,26,78,54,87,11,0
2024,39,2024-09-23,.Other,SEO,NON-MOBILE,41,33,171,228,215,28,0
2024,39,2024-09-23,.Other,Undefined,MOBILE,2,2,10,15,11,5,0
2024,39,2024-09-23,.Other,Undefined,NON-MOBILE,8,4,33,49,38,4,0
2024,39,2024-09-23,.Property,Direct,MOBILE,4,11,1047,826,847,46,0
2024,39,2024-09-23,.Property,Direct,NON-MOBILE,13,10,694,1035,931,34,0
2024,39,2024-09-23,.Property,Other,MOBILE,0,2,86,52,84,8,0
2024,39,2024-09-23,.Property,Other,NON-MOBILE,1,0,76,261,529,11,0
2024,39,2024-09-23,.Property,Paid,MOBILE,1,3,594,377,474,25,0
2024,39,2024-09-23,.Property,Paid,NON-MOBILE,6,10,928,1518,1282,54,0
2024,39,2024-09-23,.Property,SEO,MOBILE,2,7,215,152,308,15,0
2024,39,2024-09-23,.Property,SEO,NON-MOBILE,9,10,421,717,1074,22,0
2024,39,2024-09-23,.Property,Undefined,MOBILE,0,1,138,110,76,7,0
2024,39,2024-09-23,.Property,Undefined,NON-MOBILE,5,4,272,301,225,8,0
2024,40,2024-09-30,./corporate/,Direct,MOBILE,0,0,0,3,0,0,0
2024,40,2024-09-30,./corporate/,Direct,NON-MOBILE,0,0,3,0,5,0,0
2024,40,2024-09-30,./corporate/,Other,NON-MOBILE,0,0,1,5,0,0,0
2024,40,2024-09-30,./corporate/,Paid,MOBILE,0,0,31,12,18,4,0
2024,40,2024-09-30,./corporate/,Paid,NON-MOBILE,0,0,22,22,26,7,0
2024,40,2024-09-30,./corporate/,SEO,MOBILE,0,1,12,4,3,0,0
2024,40,2024-09-30,./corporate/,SEO,NON-MOBILE,0,1,8,18,5,0,0
2024,40,2024-09-30,./corporate/,Undefined,MOBILE,0,0,0,0,0,1,0
2024,40,2024-09-30,./corporate/,Undefined,NON-MOBILE,0,0,10,0,0,0,0
2024,40,2024-09-30,./housing/,Direct,MOBILE,1,5,207,155,142,21,0
2024,40,2024-09-30,./housing/,Direct,NON-MOBILE,1,4,212,376,368,14,0
2024,40,2024-09-30,./housing/,Other,MOBILE,0,1,21,15,23,1,0
2024,40,2024-09-30,./housing/,Other,NON-MOBILE,1,0,18,114,89,3,0
2024,40,2024-09-30,./housing/,Paid,MOBILE,1,3,229,188,212,23,0
2024,40,2024-09-30,./housing/,Paid,NON-MOBILE,9,5,260,546,406,16,0
2024,40,2024-09-30,./housing/,SEO,MOBILE,1,3,140,94,89,8,0
2024,40,2024-09-30,./housing/,SEO,NON-MOBILE,6,10,135,251,462,8,0
2024,40,2024-09-30,./housing/,Undefined,MOBILE,0,1,23,13,4,4,0
2024,40,2024-09-30,./housing/,Undefined,NON-MOBILE,0,1,75,49,55,1,0
2024,40,2024-09-30,./members/,Direct,MOBILE,17,2,336,362,251,46,0
2024,40,2024-09-30,./members/,Direct,NON-MOBILE,86,9,555,1094,634,93,0
2024,40,2024-09-30,./members/,Other,MOBILE,4,0,54,56,37,7,0
2024,40,2024-09-30,./members/,Other,NON-MOBILE,26,0,111,299,243,7,0
2024,40,2024-09-30,./members/,Paid,MOBILE,13,2,329,295,233,36,0
2024,40,2024-09-30,./members/,Paid,NON-MOBILE,76,6,763,1199,807,74,0
2024,40,2024-09-30,./members/,SEO,MOBILE,2,1,90,99,79,17,0
2024,40,2024-09-30,./members/,SEO,NON-MOBILE,39,12,352,732,704,56,0
2024,40,2024-09-30,./members/,Undefined,MOBILE,0,0,36,34,18,3,0
2024,40,2024-09-30,./members/,Undefined,NON-MOBILE,12,1,96,276,75,12,0
2024,40,2024-09-30,.Home,Direct,MOBILE,108,130,803,598,481,92,0
2024,40,2024-09-30,.Home,Direct,NON-MOBILE,216,134,959,1464,968,100,0
2024,40,2024-09-30,.Home,Other,MOBILE,10,19,107,88,68,8,0
2024,40,2024-09-30,.Home,Other,NON-MOBILE,15,18,104,399,337,14,0
2024,40,2024-09-30,.Home,Paid,MOBILE,45,91,1118,764,698,114,0
2024,40,2024-09-30,.Home,Paid,NON-MOBILE,147,128,1267,1938,1408,132,0
2024,40,2024-09-30,.Home,SEO,MOBILE,21,57,384,310,295,29,0
2024,40,2024-09-30,.Home,SEO,NON-MOBILE,136,118,795,1502,1149,59,0
2024,40,2024-09-30,.Home,Undefined,MOBILE,4,11,90,78,51,13,0
2024,40,2024-09-30,.Home,Undefined,NON-MOBILE,11,13,83,130,172,16,0
