Date,Source,Medium,Campaign,Device,Sessions,TotalUsers,NewUsers,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count,Impressions,Impression_population,Clicks,Cost,Total Traveler Actions,Traveler Value,Landlord Value,Channel_Group
20241028,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,152,152.0,1,0.070531,0,0,0,Paid Social + Display
20241028,google,cpc,Display Landlord Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,4324,4324.0,28,115.05253,0,0,0,Paid Social + Display
20241028,google,cpc,Display Landlord Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,3627,3627.0,34,80.041204,0,0,0,Paid Social + Display
20241028,google,cpc,Display Landlord Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,100,100.0,0,0.99121,0,0,0,Paid Social + Display
20241028,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4717,4717.0,198,223.587777,0,0,0,Paid Social + Display
20241028,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,17,17.0,2,0.687024,0,0,0,Paid Social + Display
20241028,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,129,129.0,12,6.157514,0,0,0,Paid Social + Display
20241029,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,7230,7230.0,18,29.903504,0,0,0,Paid Social + Display
20241029,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,3371,3371.0,35,308.151776,0,0,0,Paid Social + Display
20241029,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,64,64.0,0,0.0,0,0,0,Paid Social + Display
20241029,google,cpc,Display Landlord Prospecting_DemandGen,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,0,Paid Social + Display
20241029,google,cpc,Display Landlord Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,3377,3377.0,21,104.84152,0,0,0,Paid Social + Display
20241029,google,cpc,Display Landlord Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,3377,3377.0,32,84.176682,0,0,0,Paid Social + Display
20241029,google,cpc,Display Landlord Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,117,117.0,1,2.836647,0,0,0,Paid Social + Display
20241029,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,3499,3499.0,169,217.938223,0,0,0,Paid Social + Display
20241029,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,11,11.0,1,0.325866,0,0,0,Paid Social + Display
20241029,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,70,70.0,6,3.623836,0,0,0,Paid Social + Display
20241030,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,9833,9833.0,24,48.516235,0,0,0,Paid Social + Display
20241030,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,5282,5282.0,36,335.006562,0,0,0,Paid Social + Display
20241030,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,129,129.0,0,0.015215,0,0,0,Paid Social + Display
20241030,google,cpc,Display Landlord Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,3914,3914.0,33,85.435946,0,0,0,Paid Social + Display
20241030,google,cpc,Display Landlord Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4356,4356.0,34,96.527657,0,0,0,Paid Social + Display
20241030,google,cpc,Display Landlord Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,123,123.0,3,3.508776,0,0,0,Paid Social + Display
20241030,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,3589,3589.0,201,215.111346,0,0,0,Paid Social + Display
20241030,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,16,16.0,1,1.095066,0,0,0,Paid Social + Display
20241030,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,82,82.0,5,3.300574,0,0,0,Paid Social + Display
20241031,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0.0,0,0,0,Paid Social + Display
20241031,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,21949,21949.0,54,63.646151,0,0,0,Paid Social + Display
20241031,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,25103,25103.0,104,180.985798,0,0,0,Paid Social + Display
20241031,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,266,266.0,2,1.740692,0,0,0,Paid Social + Display
20241031,google,cpc,Display Landlord Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,2664,2664.0,15,49.851545,0,0,0,Paid Social + Display
20241031,google,cpc,Display Landlord Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,2082,2082.0,18,28.364201,0,0,0,Paid Social + Display
20241031,google,cpc,Display Landlord Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,58,58.0,2,0.774859,0,0,0,Paid Social + Display
20241031,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,3685,3685.0,193,188.366998,0,0,0,Paid Social + Display
20241031,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,16,16.0,0,0.0,0,0,0,Paid Social + Display
20241031,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,112,112.0,5,3.493904,0,0,0,Paid Social + Display
20241101,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,19720,19720.0,35,64.595831,0,0,0,Paid Social + Display
20241101,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,14683,14683.0,64,92.977001,0,0,0,Paid Social + Display
20241101,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,191,191.0,1,0.200382,0,0,0,Paid Social + Display
20241101,google,cpc,Display Landlord Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,4904,4904.0,27,94.121882,0,0,0,Paid Social + Display
20241101,google,cpc,Display Landlord Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4439,4439.0,50,75.66718,0,0,0,Paid Social + Display
20241101,google,cpc,Display Landlord Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,120,120.0,0,4.493808,0,0,0,Paid Social + Display
20241101,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,5394,5394.0,224,255.734389,0,0,0,Paid Social + Display
20241101,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,20,20.0,6,3.570668,0,0,0,Paid Social + Display
20241101,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,173,173.0,10,15.193753,0,0,0,Paid Social + Display
20241102,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,13991,13991.0,27,38.612934,0,0,0,Paid Social + Display
20241102,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,12050,12050.0,53,39.448017,0,0,0,Paid Social + Display
20241102,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,159,159.0,1,0.148867,0,0,0,Paid Social + Display
20241102,google,cpc,Display Landlord Prospecting_DemandGen,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,0,Paid Social + Display
20241102,google,cpc,Display Landlord Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,5961,5961.0,32,111.541149,0,0,0,Paid Social + Display
20241102,google,cpc,Display Landlord Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,6612,6612.0,49,134.886022,0,0,0,Paid Social + Display
20241102,google,cpc,Display Landlord Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,145,145.0,2,2.906695,0,0,0,Paid Social + Display
20241102,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4156,4156.0,203,254.356925,0,0,0,Paid Social + Display
20241102,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,31,31.0,3,1.39348,0,0,0,Paid Social + Display
20241102,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,104,104.0,6,5.982026,0,0,0,Paid Social + Display
20241103,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0.0,0,0,0,Paid Social + Display
20241103,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,22471,22471.0,57,69.961843,0,0,0,Paid Social + Display
20241103,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,23312,23312.0,111,93.270104,0,0,0,Paid Social + Display
20241103,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,429,429.0,1,2.652833,0,0,0,Paid Social + Display
20241103,google,cpc,Display Landlord Prospecting_DemandGen,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,0,Paid Social + Display
20241103,google,cpc,Display Landlord Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,3386,3386.0,18,84.183766,0,0,0,Paid Social + Display
20241103,google,cpc,Display Landlord Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4250,4250.0,57,140.208546,0,0,0,Paid Social + Display
20241103,google,cpc,Display Landlord Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,136,136.0,3,6.205896,0,0,0,Paid Social + Display
20241103,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,3523,3523.0,179,245.517709,0,0,0,Paid Social + Display
20241103,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,19,19.0,1,1.962839,0,0,0,Paid Social + Display
20241103,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,80,80.0,10,13.639279,0,0,0,Paid Social + Display
20241104,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,0,Paid Social + Display
20241104,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,20349,20349.0,50,72.078294,0,0,0,Paid Social + Display
20241104,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,9202,9202.0,24,24.808792,0,0,0,Paid Social + Display
20241104,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,132,132.0,1,0.966689,0,0,0,Paid Social + Display
20241104,google,cpc,Display Landlord Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,3951,3951.0,12,79.36077,0,0,0,Paid Social + Display
20241104,google,cpc,Display Landlord Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,2418,2418.0,28,69.151113,0,0,0,Paid Social + Display
20241104,google,cpc,Display Landlord Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,56,56.0,2,1.268635,0,0,0,Paid Social + Display
20241104,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,6,6.0,0,0.010174,0,0,0,Paid Social + Display
20241104,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4381,4381.0,237,281.667263,0,0,0,Paid Social + Display
20241104,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,43,43.0,1,0.593558,0,0,0,Paid Social + Display
20241104,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,74,74.0,3,4.218123,0,0,0,Paid Social + Display
20241105,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,8,8.0,0,0.0,0,0,0,Paid Social + Display
20241105,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,79503,79503.0,177,163.488255,0,0,0,Paid Social + Display
20241105,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,32543,32543.0,111,92.040962,0,0,0,Paid Social + Display
20241105,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,402,402.0,1,1.065286,0,0,0,Paid Social + Display
20241105,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,6189,6189.0,241,271.345128,0,0,0,Paid Social + Display
20241105,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,43,43.0,4,2.921788,0,0,0,Paid Social + Display
20241105,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,140,140.0,3,3.772405,0,0,0,Paid Social + Display
20241106,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,13,13.0,0,0.0,0,0,0,Paid Social + Display
20241106,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,43319,43319.0,120,134.552884,0,0,0,Paid Social + Display
20241106,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,24511,24511.0,92,86.780214,0,0,0,Paid Social + Display
20241106,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,374,374.0,1,1.030127,0,0,0,Paid Social + Display
20241106,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,3,3.0,0,0.0,0,0,0,Paid Social + Display
20241106,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,5034,5034.0,227,272.303958,0,0,0,Paid Social + Display
20241106,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,24,24.0,2,1.775201,0,0,0,Paid Social + Display
20241106,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,118,118.0,7,4.981406,0,0,0,Paid Social + Display
20241107,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,2,2.0,0,0.0,0,0,0,Paid Social + Display
20241107,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,74820,74820.0,159,187.029568,0,0,0,Paid Social + Display
20241107,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,51035,51035.0,107,105.475841,0,0,0,Paid Social + Display
20241107,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,773,773.0,6,14.896606,0,0,0,Paid Social + Display
20241107,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,47,47.0,0,0.186998,0,0,0,Paid Social + Display
20241107,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,5458,5458.0,289,285.862844,0,0,0,Paid Social + Display
20241107,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,28,28.0,3,3.281484,0,0,0,Paid Social + Display
20241107,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,162,162.0,7,4.777971,0,0,0,Paid Social + Display
20241108,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,8,8.0,0,0.0,0,0,0,Paid Social + Display
20241108,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,67904,67904.0,190,170.73601,0,0,0,Paid Social + Display
20241108,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,33823,33823.0,147,113.208086,0,0,0,Paid Social + Display
20241108,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,485,485.0,2,1.054494,0,0,0,Paid Social + Display
20241108,google,cpc,Display Traveler Prospecting_DemandGen,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,0,Paid Social + Display
20241108,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,554,554.0,2,13.356124,0,0,0,Paid Social + Display
20241108,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,3305,3305.0,184,232.037057,0,0,0,Paid Social + Display
20241108,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,22,22.0,7,3.216149,0,0,0,Paid Social + Display
20241108,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,79,79.0,3,3.519826,0,0,0,Paid Social + Display
20241109,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,0,Paid Social + Display
20241109,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,30786,30786.0,124,96.926835,0,0,0,Paid Social + Display
20241109,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,17179,17179.0,62,70.713659,0,0,0,Paid Social + Display
20241109,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,275,275.0,0,0.097151,0,0,0,Paid Social + Display
20241109,google,cpc,Display Traveler Prospecting_DemandGen,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,24,24.0,0,0.438019,0,0,0,Paid Social + Display
20241109,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,1680,1680.0,7,32.711611,0,0,0,Paid Social + Display
20241109,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,3647,3647.0,194,214.883277,0,0,0,Paid Social + Display
20241109,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,17,17.0,3,3.008729,0,0,0,Paid Social + Display
20241109,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,116,116.0,6,6.447402,0,0,0,Paid Social + Display
20241110,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,25,25.0,0,0.0,0,0,0,Paid Social + Display
20241110,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,33929,33929.0,50,114.114054,0,0,0,Paid Social + Display
20241110,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,30479,30479.0,132,324.716156,0,0,0,Paid Social + Display
20241110,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,468,468.0,2,0.692582,0,0,0,Paid Social + Display
20241110,google,cpc,Display Traveler Prospecting_DemandGen,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,26,26.0,0,0.597939,0,0,0,Paid Social + Display
20241110,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,2992,2992.0,10,54.853173,0,0,0,Paid Social + Display
20241110,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,2422,2422.0,148,208.595482,0,0,0,Paid Social + Display
20241110,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,7,7.0,1,0.845711,0,0,0,Paid Social + Display
20241110,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,150,150.0,3,4.181904,0,0,0,Paid Social + Display
20241111,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,14,14.0,0,0.0,0,0,0,Paid Social + Display
20241111,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,54677,54677.0,82,231.088536,0,0,0,Paid Social + Display
20241111,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,37031,37031.0,130,107.348358,0,0,0,Paid Social + Display
20241111,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,712,712.0,1,0.543331,0,0,0,Paid Social + Display
20241111,google,cpc,Display Traveler Prospecting_DemandGen,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,15,15.0,1,0.787081,0,0,0,Paid Social + Display
20241111,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,2552,2552.0,7,33.450618,0,0,0,Paid Social + Display
20241111,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4466,4466.0,208,222.566933,0,0,0,Paid Social + Display
20241111,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,10,10.0,1,0.610671,0,0,0,Paid Social + Display
20241111,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,146,146.0,4,2.675315,0,0,0,Paid Social + Display
20241112,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,10,10.0,0,0.0,0,0,0,Paid Social + Display
20241112,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,19305,19305.0,36,149.871647,0,0,0,Paid Social + Display
20241112,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,5718,5718.0,29,72.518523,0,0,0,Paid Social + Display
20241112,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,134,134.0,0,0.01012,0,0,0,Paid Social + Display
20241112,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,11,11.0,0,0.019198,0,0,0,Paid Social + Display
20241112,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4699,4699.0,251,246.880846,0,0,0,Paid Social + Display
20241112,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,13,13.0,6,5.148125,0,0,0,Paid Social + Display
20241112,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,125,125.0,4,9.683699,0,0,0,Paid Social + Display
20241113,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,44804,44804.0,69,218.611692,0,0,0,Paid Social + Display
20241113,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,20290,20290.0,65,57.552935,0,0,0,Paid Social + Display
20241113,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,376,376.0,4,3.492897,0,0,0,Paid Social + Display
20241113,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0.001938,0,0,0,Paid Social + Display
20241113,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4864,4864.0,231,270.470938,0,0,0,Paid Social + Display
20241113,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,20,20.0,3,3.048738,0,0,0,Paid Social + Display
20241113,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,126,126.0,5,6.459404,0,0,0,Paid Social + Display
20241114,google,cpc,Display - Retargeting,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,11,11.0,0,0.0,0,0,0,Paid Social + Display
20241114,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,27257,27257.0,40,150.1282,0,0,0,Paid Social + Display
20241114,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,11489,11489.0,57,44.520381,0,0,0,Paid Social + Display
20241114,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,191,191.0,0,0.092342,0,0,0,Paid Social + Display
20241114,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,6,6.0,0,0.027026,0,0,0,Paid Social + Display
20241114,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4781,4781.0,220,259.582055,0,0,0,Paid Social + Display
20241114,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,17,17.0,1,0.269845,0,0,0,Paid Social + Display
20241114,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,97,97.0,3,3.960739,0,0,0,Paid Social + Display
20241115,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,22795,22795.0,31,134.756952,0,0,0,Paid Social + Display
20241115,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,9871,9871.0,51,54.460688,0,0,0,Paid Social + Display
20241115,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,120,120.0,0,0.187101,0,0,0,Paid Social + Display
20241115,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,8,8.0,0,0.021594,0,0,0,Paid Social + Display
20241115,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4764,4764.0,227,240.946767,0,0,0,Paid Social + Display
20241115,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,18,18.0,3,1.610797,0,0,0,Paid Social + Display
20241115,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,137,137.0,7,5.752686,0,0,0,Paid Social + Display
20241116,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,11254,11254.0,33,120.516328,0,0,0,Paid Social + Display
20241116,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,10351,10351.0,55,74.539213,0,0,0,Paid Social + Display
20241116,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,248,248.0,1,2.617817,0,0,0,Paid Social + Display
20241116,google,cpc,Display Traveler Prospecting_DemandGen,DESKTOP,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0.016363,0,0,0,Paid Social + Display
20241116,google,cpc,Display Traveler Prospecting_DemandGen,MOBILE,0,0,0,0,0,0,0,0,0,0,4792,4792.0,215,242.401951,0,0,0,Paid Social + Display
20241116,google,cpc,Display Traveler Prospecting_DemandGen,OTHER,0,0,0,0,0,0,0,0,0,0,27,27.0,4,4.604917,0,0,0,Paid Social + Display
20241116,google,cpc,Display Traveler Prospecting_DemandGen,TABLET,0,0,0,0,0,0,0,0,0,0,128,128.0,3,2.655535,0,0,0,Paid Social + Display
